OBJECTID,TAG,CODE,ROUTE,ACCOUNTNUM,PEANO,FEEDERID,OWNER,INSTALLATI,LATITUDE,LONGITUDE,"Lat, Long"
3300045,11MTAA001007208,AFAG,129,224221,27751944,FAA04,PEA,6016560763,19.80208226,99.2791179,"19.8020822581, 99.2791179009"
3301975,11MTAA001008113,AFAG,127,198710,5901251419,FAA04,PEA,6007478879,19.83972412,99.28009117,"19.83972412, 99.2800911702"
3301978,11MTAA001008129,AFAG,127,199000,6600281725,FAA04,PEA,6007479093,19.83884773,99.28129817,"19.838847733, 99.2812981743"
591851,1150MT000211242,AFAG,180,218000,24035618,FAA04,PEA,6007638647,19.84648599,99.27957176,"19.8464859888, 99.2795717568"
1866942,11MTAA000184677,AFAG,180,-,24441759,FAA04,PEA,6007639616,19.84677166,99.28163865,"19.8467716603, 99.2816386509"
3469895,11MTAA001107494,AFAG,180,219206,5700551056,FAA04,PEA,6022953997,19.84479914,99.28201145,"19.8447991417, 99.2820114458"
593557,1150MT000212948,AFAG,128,210301,18837158,FAA04,PEA,6007479554,19.83691579,99.28552762,"19.8369157947, 99.2855276164"
593540,1150MT000212931,AFAG,128,211422,23556223,FAA04,PEA,6007480518,19.83379674,99.28579391,"19.8337967434, 99.2857939126"
593541,1150MT000212932,AFAG,128,211410,18775141,FAA04,PEA,6007480456,19.83403376,99.28583578,"19.834033756, 99.2858357821"
2618772,11MTAA000667966,AFAG,130,225712,6200926421,FAA04,PEA,6020567640,19.80144645,99.28820092,"19.8014464508, 99.2882009193"
1804436,11MTAA000152008,AFAG,130,-,6001150358,FAA04,PEA,6007498910,19.8020742,99.28703571,"19.8020741971, 99.2870357116"
2382565,11MTAA000538044,AFAG,128,212902,5801369814,FAA04,PEA,6019736195,19.8353029,99.29030362,"19.8353028965, 99.2903036181"
592627,1150MT000212018,AFAG,130,226644,17139609,FAA04,PEA,6007501087,19.80039974,99.29682392,"19.8003997369, 99.2968239206"
592677,1150MT000212068,AFAG,130,226840,17416148,FAA04,PEA,6007502422,19.80186574,99.29749483,"19.801865736, 99.2974948295"
592700,1150MT000212091,AFAG,130,227884,5800188899,FAA04,PEA,6007505212,19.80082872,99.29995337,"19.8008287204, 99.2999533732"
593212,1150MT000212603,AFAG,192,228517,16101631,FAA04,PEA,6007509224,19.79804518,99.30026815,"19.798045175, 99.3002681532"
592715,1150MT000212106,AFAG,130,227891,25009283,FAA04,PEA,6007505269,19.80070815,99.30036572,"19.8007081547, 99.3003657222"
592719,1150MT000212110,AFAG,130,227904,6100204816,FAA04,PEA,6007505539,19.80072493,99.30071085,"19.800724925, 99.3007108454"
3546472,11MTAA001145199,AFAG,130,227914,6201187478,FAA04,PEA,6023097678,19.80073103,99.30099271,"19.8007310292, 99.3009927143"
1897841,11MTAA000203319,AFAG,130,-,29559682,FAA04,PEA,6017601669,19.80230385,99.29660707,"19.8023038517, 99.2966070692"
592422,1150MT000211813,AFAG,192,229200,25009193,FAA04,PEA,6007510465,19.7969789,99.30326883,"19.7969788994, 99.3032688324"
1830468,11MTAA000164470,AFAG,192,-,6100729822,FAA04,PEA,6007510048,19.79733465,99.30342992,"19.7973346486, 99.3034299231"
1780454,11MTAA000138258,AFAG,192,299241,29858539,FAA04,PEA,6017443521,19.79645642,99.30366489,"19.7964564242, 99.303664892"
592750,1150MT000212141,AFAG,130,228012,22268011,FAA04,PEA,6007506320,19.80084345,99.30162261,"19.8008434512, 99.301622606"
593391,1150MT000212782,AFAG,130,228035,5801369436,FAA04,PEA,6007506648,19.80119494,99.30189409,"19.8011949397, 99.3018940893"
1934490,11MTAA000225129,AFAG,192,001290,5901099357,FAA04,PEA,6017770512,19.78510421,99.3156901,"19.785104208, 99.3156900961"
592970,1150MT000212361,AFAG,192,001205,20395240,FAA04,PEA,6007657302,19.78533993,99.31658362,"19.7853399256, 99.3165836222"
592967,1150MT000212358,AFAG,192,001001,5700550999,FAA04,PEA,6007657149,19.78558676,99.31712009,"19.785586764, 99.3171200947"
3078323,11MTAA000899087,ACPK,74,006541,23337670,FAA02,PEA,6022035587,19.7000344,99.15973972,"19.7000344033, 99.1597397161"
620910,1150MT000240301,AFAG,165,416141,6100006079,FAA09,PEA,6007624026,19.85615485,99.21826348,"19.8561548493, 99.2182634766"
1757559,11MTAA000125185,AFAG,105,436513,27751770,FAA09,PEA,6016604942,19.88178178,99.21579172,"19.8817817787, 99.2157917218"
619318,1150MT000238709,AFAG,105,438142,19272031,FAA09,PEA,6007369025,19.88503461,99.21952687,"19.8850346117, 99.21952687"
593343,1150MT000212734,AFAG,78,693662,6200142075,FAA04,PEA,6007235021,19.81105074,99.22204926,"19.811050735, 99.2220492557"
2425282,11MTAA000561060,AFAG,9310,139490,6300612160,FAA04,PEA,6019901847,19.84298455,99.22208538,"19.8429845496, 99.2220853759"
619346,1150MT000238737,AFAG,105,438095,29076782,FAA09,PEA,6007368587,19.88087226,99.2229409,"19.8808722611, 99.2229409044"
619279,1150MT000238670,AFAG,115,151501,6100942349,FAA09,PEA,6007418445,19.89184169,99.22363166,"19.8918416941, 99.2236316633"
4838914,11MTAA001464022,AFAG,63,635925,6600324998,FAA09,PEA,6025230174,19.90520739,99.22470531,"19.9052073944, 99.2247053103"
1622347,11MTAA000060168,AFAG,139,-,27617572,FAA09,PEA,6016468245,19.89124791,99.22844468,"19.8912479144, 99.2284446814"
618360,1150MT000237751,AFAG,64,646900,6100204683,FAA09,PEA,6007142473,19.89870256,99.22807687,"19.8987025577, 99.2280768705"
618831,1150MT000238222,AFAG,64,647300,5901251271,FAA09,PEA,6007142727,19.89856003,99.22850083,"19.8985600287, 99.2285008265"
618930,1150MT000238321,AFAG,160,644802,16477239,FAA09,PEA,6007596195,19.89962531,99.22942697,"19.8996253074, 99.2294269672"
618950,1150MT000238341,AFAG,160,643400,24627331,FAA09,PEA,6007594525,19.9005069,99.22961481,"19.9005068968, 99.2296148118"
3099508,11MTAA000906840,AFAG,114,142702,6100729739,FAA04,PEA,6022120519,19.84072604,99.23425564,"19.8407260421, 99.2342556357"
1606216,11MTAA000054023,AFAG,64,648081,24625279,FAA09,PEA,6007143592,19.89753158,99.23004278,"19.8975315775, 99.2300427801"
618939,1150MT000238330,AFAG,63,638190,6201354717,FAA09,PEA,6007137494,19.89861905,99.23274091,"19.8986190474, 99.2327409093"
3375800,11MTAA001051420,AFAG,131,226224,27751914,FAA09,PEA,6016559767,19.90940491,99.23394568,"19.9094049079, 99.2339456756"
1644838,11MTAA000066606,AFAG,114,-,25007362,FAA04,PEA,6007413968,19.84170719,99.23537631,"19.8417071915, 99.2353763079"
592037,1150MT000211428,AFAG,116,154700,23337659,FAA09,PEA,6007419645,19.87983995,99.23849818,"19.8798399463, 99.2384981799"
2289139,11MTAA000475869,AFAG,140,282116,16882289,FAA09,,6007524175,19.89686679,99.23534022,"19.8968667862, 99.2353402203"
618766,1150MT000238157,AFAG,131,224151,26448303,FAA09,PEA,6007511373,19.90398119,99.23921197,"19.9039811932, 99.2392119678"
4956131,11MTAA001480618,AFAG,131,,6201354855,FAA09,PEA,6022689589,19.90940313,99.23496244,"19.909403134, 99.2349624443"
1885715,11MTAA000194650,AFAG,129,-,29556553,FAA04,PEA,6017526956,19.80474051,99.24387568,"19.8047405131, 99.2438756819"
2147454,11MTAA000381721,AFAG,114,147536,5700315750,FAA04,PEA,6018560430,19.84110912,99.24035527,"19.841109122, 99.2403552718"
593174,1150MT000212565,AFAG,114,148600,6200142372,FAA04,PEA,6007416684,19.83991437,99.24396199,"19.8399143705, 99.2439619865"
592006,1150MT000211397,AFAG,116,164530,19272023,FAA09,PEA,6007425202,19.86751141,99.24031834,"19.8675114107, 99.2403183413"
3632254,11MTAA001186230,AFAG,116,-,6300827612,FAA09,PEA,6023377014,19.86732697,99.24060666,"19.8673269699, 99.2406066587"
592124,1150MT000211515,AFAG,116,155301,5700316439,FAA09,PEA,6007419900,19.87867152,99.23978573,"19.8786715189, 99.2397857273"
3618486,11MTAA001178686,AFAG,116,,27617194,FAA09,PEA,6023350775,19.87680137,99.24200125,"19.8768013673, 99.242001249"
602039,1150MT000221430,AFAG,68,014125,24100718,FAA04,PEA,6007171785,19.80331694,99.2450104,"19.8033169442, 99.2450103982"
602040,1150MT000221431,AFAG,68,014130,19202187,FAA04,PEA,6007172805,19.80300276,99.24507077,"19.8030027595, 99.2450707658"
3262836,11MTAA000987202,AFAG,116,161800,6001150041,FAA09,PEA,6007422564,19.86784387,99.24425532,"19.86784387, 99.2442553241"
602110,1150MT000221501,AFAG,68,012422,17415973,FAA04,PEA,6007170308,19.80332983,99.25077495,"19.8033298309, 99.2507749506"
3201413,11MTAA000952898,AFAG,68,012194,6100943605,FAA04,PEA,6022382972,19.80278865,99.25241415,"19.8027886481, 99.2524141458"
3572849,11MTAA001159385,AFAG,68,012202,5700683665,FAA04,PEA,6018448465,19.8027722,99.2528403,"19.8027722041, 99.2528402975"
593090,1150MT000212481,AFAG,68,010905,19202141,FAA04,PEA,6007165683,19.80219367,99.25343036,"19.8021936714, 99.2534303644"
3008958,11MTAA000862645,AFAG,68,011283,6200830867,FAA04,PEA,6021887531,19.80169272,99.25365648,"19.8016927197, 99.2536564839"
592904,1150MT000212295,AFAG,129,222366,23140750,FAA04,PEA,6007484992,19.80475441,99.25788036,"19.8047544113, 99.2578803601"
593306,1150MT000212697,AFAG,129,223310,5801369477,FAA04,PEA,6007486658,19.80887462,99.26526372,"19.8088746168, 99.2652637218"
591895,1150MT000211286,AFAG,129,224200,20442867,FAA04,PEA,6007490536,19.80250063,99.27866336,"19.8025006306, 99.278663362"
591847,1150MT000211238,AFAG,180,217700,24035617,FAA04,PEA,6007638510,19.84654832,99.27935111,"19.8465483177, 99.2793511075"
1641767,11MTAA000065885,AFAG,180,218502,6200926018,FAA04,PEA,6007639198,19.84613526,99.28070474,"19.8461352638, 99.2807047392"
601216,1150MT000220607,AFAG,97,006320,5700551208,FAA04,PEA,6007317143,19.84121074,99.19727707,"19.841210741, 99.1972770698"
601228,1150MT000220619,AFAG,97,005902,6200141627,FAA04,PEA,6007316815,19.84298467,99.19648283,"19.8429846663, 99.1964828347"
601227,1150MT000220618,AFAG,97,005903,19402462,FAA04,PEA,6007316836,19.84301782,99.19649735,"19.8430178245, 99.1964973537"
601907,1150MT000221298,AFAG,97,005700,5901251286,FAA04,PEA,6007316480,19.84374761,99.19689771,"19.8437476112, 99.1968977128"
601263,1150MT000220654,AFAG,97,005442,6100942768,FAA04,PEA,6007316325,19.84282985,99.19774519,"19.8428298536, 99.1977451893"
601591,1150MT000220982,AFAG,97,000860,15544267,FAA04,PEA,6007312551,19.84497802,99.20027988,"19.8449780201, 99.2002798778"
601871,1150MT000221262,AFAG,97,004103,6200141611,FAA04,PEA,6007315347,19.84840074,99.19900873,"19.84840074, 99.1990087267"
601737,1150MT000221128,AFAG,40,418420,6600281992,FAA04,PEA,6006975648,19.85026126,99.20082004,"19.850261257, 99.2008200358"
620405,1150MT000239796,AFAG,151,198202,6500204683,FAA06,,6007561317,19.89162612,99.19859815,"19.8916261243, 99.1985981491"
1902276,11MTAA000206064,AFAG,18,185695,29050700,FAA06,PEA,6006852231,19.8996487,99.20057384,"19.8996486984, 99.2005738397"
3308098,11MTAA001010995,AFAG,97,000885,24628304,FAA04,PEA,6007312823,19.84447881,99.2019255,"19.8444788062, 99.2019255049"
601576,1150MT000220967,AFAG,75,423653,6200141605,FAA04,PEA,6007214535,19.84530334,99.20286606,"19.8453033412, 99.2028660595"
601639,1150MT000221030,AFAG,75,423500,6300232875,FAA04,PEA,6007213764,19.84713271,99.20337178,"19.8471327084, 99.2033717819"
1900424,11MTAA000205269,AFAG,75,-,29560035,FAA04,PEA,6017626179,19.84921031,99.2018978,"19.8492103075, 99.201897803"
601763,1150MT000221154,AFAG,40,415000,15633996,FAA04,PEA,6006973652,19.8507784,99.20226078,"19.8507784041, 99.2022607753"
601724,1150MT000221115,AFAG,40,419513,18012127,FAA04,PEA,6006976592,19.84820036,99.20385567,"19.8482003598, 99.2038556658"
1668529,11MTAA000078863,AFAG,84,-,24099546,FAA04,PEA,6007258600,19.84881516,99.20544195,"19.8488151564, 99.2054419491"
620920,1150MT000240311,AFAG,155,408428,26563270,FAA09,PEA,6007574124,19.85262065,99.20479732,"19.8526206507, 99.2047973217"
1875240,11MTAA000188389,AFAG,18,-,29858553,FAA06,,6017446062,19.89748147,99.2042402,"19.8974814745, 99.2042402026"
617539,1150MT000236930,AFAG,17,178003,21621834,FAA06,PEA,6006848423,19.90141898,99.20567232,"19.9014189788, 99.2056723193"
617730,1150MT000237121,AFAG,18,183600,26051452,FAA06,,6006851194,19.90184943,99.20137327,"19.9018494271, 99.2013732652"
617810,1150MT000237201,AFAG,148,170900,29027097,FAA06,,6007554245,19.90587707,99.20488669,"19.9058770682, 99.2048866896"
1868828,11MTAA000185638,AFAG,120,-,28522816,FAA06,PEA,6017284176,19.90841048,99.202132,"19.9084104791, 99.2021319998"
618033,1150MT000237424,AFAG,16,166900,24627092,FAA06,,6006843435,19.90896148,99.20448686,"19.9089614777, 99.2044868606"
1701239,11MTAA000094238,AFAG,16,-,27061910,FAA06,,6006842911,19.90974397,99.20453047,"19.9097439728, 99.2045304685"
617985,1150MT000237376,AFAG,148,170240,21055993,FAA06,,6007553932,19.90713455,99.20564153,"19.9071345541, 99.205641526"
601472,1150MT000220863,AFAG,113,131100,26663201,FAA04,PEA,6007407836,19.84339621,99.20963834,"19.8433962098, 99.209638339"
620966,1150MT000240357,AFAG,155,410900,29562794,FAA09,PEA,6007575595,19.85605984,99.20637463,"19.8560598434, 99.2063746304"
619762,1150MT000239153,AFAG,165,412821,29562793,FAA09,PEA,6007622652,19.85772404,99.20719485,"19.8577240377, 99.207194848"
621046,1150MT000240437,AFAG,41,427700,16180920,FAA09,PEA,6006979171,19.86247561,99.21003542,"19.8624756071, 99.2100354158"
617579,1150MT000236970,AFAG,17,179103,26050166,FAA06,PEA,6006849839,19.89920095,99.20806698,"19.8992009547, 99.2080669775"
1862415,11MTAA000181498,AFAG,17,-,29461057,FAA06,PEA,6017327345,19.89813283,99.20974862,"19.8981328255, 99.2097486155"
1898062,11MTAA000203549,AFAG,17,-,18012657,FAA06,PEA,6006850213,19.89850828,99.20981859,"19.8985082831, 99.2098185933"
617933,1150MT000237324,AFAG,149,182900,6201187450,FAA06,,6007558353,19.90167452,99.20936,"19.9016745209, 99.2093599996"
618498,1150MT000237889,AFAG,15,151160,23002308,FAA06,PEA,6006837048,19.91499391,99.20929668,"19.9149939114, 99.2092966808"
601651,1150MT000221042,AFAG,111,125600,24001092,FAA04,PEA,6007398121,19.84511854,99.2127683,"19.8451185415, 99.212768297"
619642,1150MT000239033,AFAG,156,430611,29562837,FAA09,PEA,6007577692,19.87040733,99.21144326,"19.8704073286, 99.2114432566"
619494,1150MT000238885,AFAG,156,432400,26563249,FAA09,PEA,6007580869,19.87441354,99.21228488,"19.874413539, 99.2122848785"
619427,1150MT000238818,AFAG,105,434701,6100729845,FAA09,PEA,6007361821,19.87789523,99.21344055,"19.8778952348, 99.2134405545"
619404,1150MT000238795,AFAG,105,435291,16547741,FAA09,PEA,6007362637,19.88124255,99.21425999,"19.8812425521, 99.214259994"
3375749,11MTAA001051329,AFAG,28,298021,27161270,FAA06,PEA,6016513370,19.86268916,99.18171955,"19.8626891602, 99.1817195532"
1787040,11MTAA000142301,AFAG,28,296503,6400018220,FAA06,PEA,6016766675,19.86523875,99.18305264,"19.8652387465, 99.1830526435"
2752297,11MTAA000733447,AFAG,28,295730,23312328,FAA06,PEA,6006903871,19.86597537,99.18207225,"19.8659753726, 99.1820722471"
4321845,11MTAA001367551,AFAG,28,295234,6500270486,FAA06,PEA,6024566936,19.8665048,99.18237223,"19.8665048025, 99.18237223"
620753,1150MT000240144,AFAG,122,270802,24261399,FAA06,,6007458567,19.86772374,99.18487021,"19.8677237401, 99.1848702055"
2492467,11MTAA000598111,AFAG,122,270512,5800188940,FAA06,PEA,6020159600,19.86801912,99.18530657,"19.8680191151, 99.1853065674"
620745,1150MT000240136,AFAG,122,270000,26563221,FAA06,,6007458318,19.86860606,99.18541753,"19.8686060564, 99.185417525"
1975279,11MTAA000254709,AFAG,122,269760,6200141243,FAA06,,6007461262,19.86918557,99.18747384,"19.8691855665, 99.1874738421"
4447353,11MTAA001389418,AFAG,122,270690,6500556962,FAA06,PEA,6024717677,19.86815941,99.18802924,"19.8681594147, 99.1880292375"
620100,1150MT000239491,AFAG,104,260500,5801369611,FAA06,,6007358462,19.87257612,99.18794091,"19.8725761179, 99.1879409113"
620087,1150MT000239478,AFAG,104,259400,25007326,FAA06,,6007357969,19.87316501,99.1887035,"19.8731650069, 99.1887034988"
620088,1150MT000239479,AFAG,104,259300,5800525027,FAA06,,6007357948,19.87315002,99.18873859,"19.8731500229, 99.1887385945"
619992,1150MT000239383,AFAG,24,253200,25475742,FAA06,,6006886928,19.87776683,99.19238969,"19.8777668287, 99.1923896891"
3008952,11MTAA000862594,AFAG,24,252070,30318466,FAA06,PEA,6021880735,19.87760318,99.19431269,"19.8776031819, 99.194312685"
4956507,11MTAA001480792,AFAG,78,694602,6602581711,FAA04,PEA,6025398205,19.81254523,99.22031978,"19.8125452274, 99.2203197768"
3192452,11MTAA000948074,AFAG,115,151902,6200142340,FAA09,PEA,6007418675,19.89016452,99.22283899,"19.8901645192, 99.2228389915"
619263,1150MT000238654,AFAG,115,150600,6201186691,FAA09,PEA,6007418049,19.89295881,99.22375731,"19.8929588122, 99.2237573094"
619269,1150MT000238660,AFAG,115,151001,16419261,FAA09,PEA,6007418189,19.89253058,99.22448495,"19.8925305756, 99.2244849504"
618396,1150MT000237787,AFAG,64,651601,29559766,FAA09,PEA,6007147231,19.89643587,99.22909932,"19.8964358701, 99.2290993217"
618334,1150MT000237725,AFAG,160,642002,29559804,FAA09,PEA,6007593954,19.90149828,99.22810793,"19.9014982757, 99.2281079315"
4015158,11MTAA001320603,AFAG,63,,6000272938,FAA09,,6021315419,19.90289431,99.22627188,"19.9028943101, 99.2262718764"
618887,1150MT000238278,AFAG,64,654802,16547712,FAA09,PEA,6007149995,19.89326584,99.23463309,"19.8932658393, 99.2346330877"
1615019,11MTAA000057274,AFAG,63,638285,24724119,FAA09,PEA,6007139368,19.90124787,99.23254601,"19.9012478708, 99.2325460054"
2994580,11MTAA000856095,AFAG,140,280250,6100942383,FAA09,PEA,6021812207,19.89872767,99.23352143,"19.8987276676, 99.2335214344"
1700489,11MTAA000093732,AFAG,63,-,20268589,FAA09,PEA,6007139900,19.90266014,99.23013794,"19.9026601351, 99.230137942"
4958926,11MTAA001481399,AFAG,131,225501,6600584121,FAA09,PEA,6007511705,19.90802324,99.2337412,"19.9080232358, 99.2337412016"
2279896,11MTAA000468389,AFAG,140,282115,29559849,FAA09,,6007596043,19.8968876,99.23531943,"19.8968875982, 99.235319434"
1745945,11MTAA000119528,AFAG,140,-,B286067,FAA09,PEA,6016473765,19.89634313,99.23538258,"19.8963431328, 99.2353825803"
2495016,11MTAA000599276,AFAG,140,280823,5900383768,FAA09,PEA,6020172427,19.89804294,99.23667604,"19.898042944, 99.2366760358"
618726,1150MT000238117,AFAG,140,280840,22007164,FAA09,PEA,6007523967,19.89805466,99.23705926,"19.8980546607, 99.2370592558"
3582548,11MTAA001163206,AFAG,131,226670,6300555258,FAA09,PEA,6023176491,19.91053245,99.23605705,"19.9105324497, 99.2360570476"
2392481,11MTAA000542740,AFAG,116,164520,5800163017,FAA09,PEA,6019767053,19.86735657,99.24062979,"19.8673565702, 99.2406297899"
592959,1150MT000212350,AFAG,129,220401,25009227,FAA04,PEA,6007484149,19.80455622,99.24749212,"19.8045562226, 99.2474921186"
592099,1150MT000211490,AFAG,116,162101,21397312,FAA09,PEA,6007422647,19.86688501,99.24442701,"19.8668850061, 99.2444270086"
592088,1150MT000211479,AFAG,116,162601,6001150013,FAA09,PEA,6007424397,19.86733355,99.24507856,"19.8673335454, 99.2450785589"
592951,1150MT000212342,AFAG,129,220801,5800189183,FAA04,PEA,6007484383,19.80450807,99.24901183,"19.8045080684, 99.2490118296"
1711018,11MTAA000101416,AFAG,222,-,25201378,FAA04,,6007674886,19.82897421,99.24967591,"19.8289742087, 99.2496759053"
592394,1150MT000211785,AFAG,129,223934,6500568598,FAA04,PEA,6007490211,19.80320442,99.27777502,"19.8032044176, 99.2777750232"
2244095,11MTAA000441112,AFAG,129,224245,5700551823,FAA04,PEA,6019019363,19.80230071,99.27943524,"19.8023007149, 99.2794352401"
592845,1150MT000212236,AFAG,129,225257,16639415,FAA04,PEA,6007495229,19.79799324,99.28387067,"19.7979932436, 99.2838706703"
2105960,11MTAA000349083,AFAG,129,225225,29865952,FAA04,PEA,6018423065,19.79948672,99.28476454,"19.7994867172, 99.2847645417"
593558,1150MT000212949,AFAG,128,210302,21570601,FAA04,PEA,6007479576,19.8369409,99.28547993,"19.8369409029, 99.2854799311"
592474,1150MT000211865,AFAG,130,226540,21770397,FAA04,PEA,6007500715,19.79985262,99.2943885,"19.7998526202, 99.2943884958"
592652,1150MT000212043,AFAG,130,226645,5801369452,FAA04,PEA,6007501510,19.80146108,99.29655725,"19.8014610815, 99.2965572534"
593414,1150MT000212805,AFAG,191,003801,22589960,FAA04,PEA,6007656873,19.82923062,99.30156422,"19.8292306212, 99.3015642186"
592985,1150MT000212376,AFAG,192,001700,16676005,FAA04,PEA,6007657598,19.78654663,99.31620057,"19.7865466274, 99.3162005722"
3626533,11MTAA001183075,AFAG,192,001320,5901099444,FAA04,PEA,6022267222,19.78583716,99.31660099,"19.7858371628, 99.316600987"
592462,1150MT000211853,AFAG,192,005502,5801532641,FAA04,PEA,6007658292,19.78817424,99.31702579,"19.7881742386, 99.3170257947"
